Order_ID,Priority_Level,Assigned_Vehicle,Status,Escalated
egyg586560007,High,van,Delivered,Yes
tsjg989601604,High,van,Delivered,Yes
dyyv405381763,High,van,Delivered,Yes
ypoi593771415,High,van,Delivered,Yes
iwqj434088008,High,van,Delivered,Yes
gvoc220746028,High,van,Delivered,Yes
owjw109017720,High,van,Delivered,Yes
wnua569339256,High,van,Delivered,Yes
rkkn946013798,High,van,Delivered,Yes
sedz438633697,High,van,Delivered,Yes
phvu276201595,High,van,Delivered,Yes
yzco846093054,High,van,Delivered,Yes
kbxz166579673,High,van,Delivered,Yes
jsvc767291402,High,van,Delivered,Yes
rbfe187517457,High,van,Delivered,Yes
bsrk558755933,High,van,Delivered,Yes
dgye215214408,High,van,Delivered,Yes
eyhx467155501,High,van,Delivered,Yes
cpvr765393098,High,van,Delivered,Yes
jrzz070590798,High,van,Delivered,Yes
wpvn370540505,High,van,Delivered,Yes
tifw976395462,High,van,Delivered,Yes
icti836263169,High,van,Delivered,Yes
kddb655628516,High,van,Delivered,No
vnhq327619759,High,van,Delivered,Yes
npch760309383,High,van,Delivered,Yes
evvs500014087,High,van,Delivered,Yes
tech899419111,High,van,Delivered,Yes
gtvm381235972,High,van,Delivered,Yes
omzj432297634,High,van,Delivered,Yes
essy604523183,High,van,Delivered,Yes
cusu248875311,High,van,Delivered,Yes
edco522391392,High,van,Delivered,Yes
ctoj872363102,High,van,Delivered,Yes
taqs429293566,High,van,Delivered,Yes
vqty702282323,High,van,Delivered,Yes
rpge560994264,High,van,Delivered,Yes
rqcs923125271,High,van,Delivered,Yes
bkmx082772212,High,van,Delivered,Yes
cfhn315113890,High,van,Delivered,Yes
adiv498964791,High,van,Delivered,Yes
hojv987068372,High,van,Delivered,Yes
zvkx405674622,High,van,Delivered,No
fgzk425074716,High,van,Delivered,Yes
paom510411686,High,van,Delivered,Yes
nung093192090,High,van,Delivered,Yes
fwvo451250409,High,van,Delivered,Yes
awyc243905733,High,van,Delivered,Yes
unic591472044,High,van,Delivered,Yes
nhdk983966912,High,van,Delivered,Yes
kgbi202766353,High,van,Delivered,Yes
rxrk922214537,High,van,Delivered,Yes
iauj712732773,High,van,Delivered,Yes
itdi360890843,High,van,Delivered,Yes
ziyc225083622,High,van,Delivered,Yes
cuql549797849,High,van,Delivered,Yes
uihw861416295,High,van,Delivered,Yes
cmqf429277404,High,van,Delivered,Yes
iypw167065359,High,van,Delivered,Yes
aecv597151350,High,van,Delivered,Yes
addp276655174,High,van,Delivered,Yes
jvev469820141,High,van,Delivered,Yes
twuy336541938,High,van,Delivered,Yes
uotq333364336,High,van,Delivered,Yes
opdf699695945,High,van,Delivered,No
vwml283310596,High,van,Delivered,Yes
jlwh564514757,High,van,Delivered,Yes
fdng780283298,High,van,Delivered,Yes
rmle339606284,High,van,Delivered,Yes
fokf045562405,High,van,Delivered,Yes
mmhe959868409,High,van,Delivered,Yes
rzbq717508778,High,van,Delivered,Yes
pgae607790008,High,van,Delivered,Yes
hpua184773788,High,van,Delivered,Yes
gggb753628772,High,van,Delivered,Yes
yskx271672040,High,van,Delivered,Yes
vwhm385500781,High,van,Delivered,Yes
agux910512982,High,van,Delivered,Yes
jume050100672,High,van,Delivered,Yes
mafw581032294,High,van,Delivered,Yes
nrmz910220511,High,van,Delivered,Yes
goym112724831,High,van,Delivered,Yes
mcjg202506760,High,van,Delivered,Yes
gvjx942268592,High,van,Delivered,No
oosb954281783,High,van,Delivered,Yes
msst937092386,High,van,Delivered,Yes
yarl392103492,High,van,Delivered,Yes
trvz490719836,High,van,Delivered,Yes
kwvo176250144,High,van,Delivered,No
wjky761986350,High,van,Delivered,Yes
rleh153953902,High,van,Delivered,Yes
vcpo904984519,High,van,Delivered,Yes
qith021312304,High,van,Delivered,Yes
yxel261089528,High,van,Delivered,Yes
whjk646058031,High,van,Delivered,Yes
svxy111176694,High,van,Delivered,Yes
pqlj119874486,High,van,Delivered,Yes
gsjz313680509,High,van,Delivered,Yes
ysof955290928,High,van,Delivered,Yes
hzir281026902,High,van,Delivered,Yes
lezb158488142,High,van,Delivered,Yes
ters101342796,High,van,Delivered,Yes
osuu217847532,High,van,Delivered,Yes
uybm390303163,High,van,Delivered,Yes
tpma104105121,High,van,Delivered,Yes
bebv151631351,High,van,Delivered,Yes
eqko291188915,High,van,Delivered,Yes
bpkr573708864,High,van,Delivered,Yes
tiku670163066,High,van,Delivered,Yes
gcjo049307092,High,van,Delivered,Yes
wdiy581729479,High,van,Delivered,Yes
npwo106548418,High,van,Delivered,Yes
ytvd567194993,High,van,Delivered,Yes
lcma897382130,High,van,Delivered,Yes
prsx065636625,High,van,Delivered,Yes
smtn937032095,High,van,Delivered,Yes
ozjz810226690,High,van,Delivered,Yes
gasz878984846,High,van,Delivered,Yes
doai643866562,High,van,Delivered,Yes
xqes087347664,High,van,Delivered,Yes
bjdg509711656,High,van,Delivered,Yes
clet305799189,High,van,Delivered,Yes
ojkf639678702,High,van,Delivered,No
ovzn802438564,High,van,Delivered,Yes
xnsg076844692,High,van,Delivered,Yes
elcp839245372,High,van,Delivered,Yes
lvph411101254,High,van,Delivered,Yes
urnq808828173,High,van,Delivered,Yes
kxdc810247309,High,van,Delivered,Yes
ydsr554309330,High,van,Delivered,Yes
wmds295023114,High,van,Delivered,Yes
snxt657345988,High,van,Delivered,Yes
tlpw634103887,High,van,Delivered,Yes
hxlc252959441,High,van,Delivered,Yes
qfnw066693562,High,van,Delivered,Yes
dxgf368981190,High,van,Delivered,Yes
saaz395276267,High,van,Delivered,Yes
mjjl405462834,High,van,Delivered,Yes
eciz076285667,High,van,Delivered,Yes
hpap861728738,High,van,Delivered,Yes
ckgk578696273,High,van,Delivered,Yes
mxpd911239648,High,van,Delivered,Yes
bfup174692326,High,van,Delivered,Yes
bkpw908369288,High,van,Delivered,Yes
jvxn936557952,High,van,Delivered,Yes
qadk676361128,High,van,Delivered,Yes
rbxp135564227,High,van,Delivered,Yes
nilz831017646,High,van,Delivered,Yes
znzw919146964,High,van,Delivered,No
nhda436221842,High,van,Delivered,Yes
rhqv232160757,High,van,Delivered,Yes
dzcs575936167,High,van,Delivered,Yes
aazb527937675,High,van,Delivered,Yes
evzc748467090,High,van,Delivered,Yes
jpzg430807944,High,van,Delivered,Yes
dvmq392406893,High,van,Delivered,Yes
tnkl744303420,High,van,Delivered,Yes
lifh604608424,High,van,Delivered,Yes
scbx441036149,High,van,Delivered,Yes
gtzj875717503,High,van,Delivered,Yes
wbjr032258806,High,van,Delivered,Yes
caty508037770,High,van,Delivered,No
kchf265636656,High,van,Delivered,Yes
etrv648439532,High,van,Delivered,Yes
dgry532903313,High,van,Delivered,Yes
mpkj907688327,High,van,Delivered,No
hitb222861066,High,van,Delivered,Yes
zbwm782393236,High,van,Delivered,No
kmbo231089374,High,van,Delivered,Yes
untf875440546,High,van,Delivered,Yes
mkva994791983,High,van,Delivered,Yes
hprk377013710,High,van,Delivered,No
prlz497875409,High,van,Delivered,Yes
dcyv640821977,High,van,Delivered,Yes
tnte563080527,High,van,Delivered,Yes
pgzl777716873,High,van,Delivered,Yes
uqac946966795,High,van,Delivered,Yes
srts927270263,High,van,Delivered,Yes
qcbh914401278,High,van,Delivered,Yes
ontn116289809,High,van,Delivered,Yes
heke604150121,High,van,Delivered,Yes
mleb942163074,High,van,Delivered,Yes
obhg842862910,High,van,Delivered,Yes
zpor766267650,High,van,Delivered,Yes
rxfg748489108,High,van,Delivered,Yes
ifzh038597668,High,van,Delivered,Yes
vwne871291890,High,van,Delivered,Yes
nvkv892242670,High,van,Delivered,Yes
tfpw264934804,High,van,Delivered,Yes
rmgo277916637,High,van,Delivered,Yes
rjuk855079528,High,van,Delivered,Yes
sbwi574419008,High,van,Delivered,Yes
opms922781586,High,van,Delivered,Yes
ivpy820825330,High,van,Delivered,Yes
hdce688458513,High,van,Delivered,Yes
gxan859732316,High,van,Delivered,Yes
kzbu064137694,High,van,Delivered,Yes
ugxo576067618,High,van,Delivered,Yes
bnva693926602,High,van,Delivered,Yes
pnrw431937733,High,van,Delivered,Yes
xhqi749945004,High,van,Delivered,Yes
bnnr851834947,High,van,Delivered,Yes
tgte845838682,High,van,Delivered,Yes
rndx903920678,High,van,Delivered,Yes
woyb459293049,High,van,Delivered,Yes
wsri799484644,High,van,Delivered,Yes
exyc683633861,High,van,Delivered,Yes
oels853255874,High,van,Delivered,Yes
brnd208997655,High,van,Delivered,Yes
kfhd623107769,High,van,Delivered,Yes
nzhp394170773,High,van,Delivered,Yes
extd941092460,High,van,Delivered,Yes
ppqi698287741,High,van,Delivered,Yes
ftxu257921170,High,van,Delivered,Yes
ohfz488690337,High,van,Delivered,Yes
hjje440881295,High,van,Delivered,Yes
zqcy759656108,High,van,Delivered,Yes
ucak745030472,High,van,Delivered,Yes
dxtj319166247,High,van,Delivered,Yes
kitt337907719,High,van,Delivered,Yes
dvkw198193286,High,van,Delivered,No
xqkm789529983,High,van,Delivered,Yes
uxnt196160734,High,van,Delivered,Yes
hgqd672005050,High,van,Delivered,Yes
nrgt655064427,High,van,Delivered,Yes
pign307670486,High,van,Delivered,Yes
cmiy697846170,High,van,Delivered,Yes
svlw573443641,High,van,Delivered,Yes
wkyn138619655,High,van,Delivered,Yes
pdpv628261886,High,van,Delivered,Yes
ebtw655648192,High,van,Delivered,Yes
hqju352058882,High,van,Delivered,Yes
rvxp980815851,High,van,Delivered,Yes
wzmv373637225,High,van,Delivered,Yes
eamn881338159,High,van,Delivered,No
huhy242117286,High,van,Delivered,Yes
gwnt537190370,High,van,Delivered,Yes
spqt033970808,High,van,Delivered,Yes
qsyq438659561,High,van,Delivered,Yes
bxmp908266441,High,van,Delivered,Yes
qkwq310213954,High,van,Delivered,Yes
xpdx531588871,High,van,Delivered,Yes
oolu940481971,High,van,Delivered,Yes
drgh498946193,High,van,Delivered,Yes
mtcr221173183,High,van,Delivered,Yes
ncnc584203263,High,van,Delivered,Yes
aeuz262262868,High,van,Delivered,Yes
ewye976989972,High,van,Delivered,Yes
kqub936334770,High,van,Delivered,Yes
cynm740325829,High,van,Delivered,Yes
izkt125502221,High,van,Delivered,No
yalk869869009,High,van,Delivered,Yes
ijbv680529287,High,van,Delivered,Yes
fryg770479707,High,van,Delivered,Yes
uwok406160969,High,van,Delivered,Yes
eeaa240160362,High,van,Delivered,Yes
dwgu964602157,High,van,Delivered,Yes
plst305855182,High,van,Delivered,Yes
zrpq813560282,High,van,Delivered,Yes
fitr462640911,High,van,Delivered,Yes
free869467861,High,van,Delivered,Yes
uvvq389339705,High,van,Delivered,Yes
ntvz882330474,High,van,Delivered,Yes
rwmk327867739,High,van,Delivered,Yes
nbtb320230472,High,van,Delivered,Yes
jmiq794769698,High,van,Delivered,No
ohze761414069,High,van,Delivered,Yes
ayaz132478544,High,van,Delivered,Yes
osdy640862265,High,van,Delivered,Yes
uvyy370020833,High,van,Delivered,Yes
uukj703038347,High,van,Delivered,Yes
joho495798943,High,van,Delivered,Yes
viin268221671,High,van,Delivered,Yes
tqld761290890,High,van,Delivered,Yes
zowb416004967,High,van,Delivered,Yes
hxsv146301375,High,van,Delivered,Yes
vcrk401368337,High,van,Delivered,Yes
mhkw290830083,High,van,Delivered,Yes
kfcu924212731,High,van,Delivered,Yes
rxjl381247495,High,van,Delivered,Yes
tuta922105802,High,van,Delivered,Yes
koix478559898,High,van,Delivered,Yes
wqat343494398,High,van,Delivered,Yes
jnsg096646298,High,van,Delivered,Yes
eftv183377462,High,van,Delivered,Yes
vbov706169890,High,van,Delivered,Yes
mvfm680151780,High,van,Delivered,Yes
xlpe045102396,High,van,Delivered,Yes
cejy226046554,High,van,Delivered,Yes
czrj276469828,High,van,Delivered,Yes
isjt130284891,High,van,Delivered,Yes
feae494105353,High,van,Delivered,Yes
clhu804165445,High,van,Delivered,Yes
jxrf169692899,High,van,Delivered,Yes
efdx471867417,High,van,Delivered,Yes
kgff353118810,High,van,Delivered,Yes
dxpp270325088,High,van,Delivered,Yes
infm664974136,High,van,Delivered,Yes
hpnm290643169,High,van,Delivered,Yes
hnqv058755510,High,van,Delivered,Yes
mgrx755723874,High,van,Delivered,Yes
gsxp713225103,High,van,Delivered,Yes
fovj902160238,High,van,Delivered,Yes
vzak930805113,High,van,Delivered,Yes
wqbn742164110,High,van,Delivered,Yes
hfhp615114180,High,van,Delivered,Yes
fpeb630346665,High,van,Delivered,Yes
qwtz585923442,High,van,Delivered,Yes
nysz428512850,High,van,Delivered,Yes
yclh606693743,High,van,Delivered,Yes
eoyw264695592,High,van,Delivered,Yes
cqgf277187595,High,van,Delivered,Yes
jnmr186460460,High,van,Delivered,Yes
ybno365477309,High,van,Delivered,Yes
vfhe855243438,High,van,Delivered,Yes
zhvc197658271,High,van,Delivered,Yes
awdg688478059,High,van,Delivered,Yes
qupd691357930,High,van,Delivered,Yes
nzzf451013056,High,van,Delivered,Yes
kmtr436001502,High,van,Delivered,Yes
dcjq369735860,High,van,Delivered,No
xymd067773155,High,van,Delivered,Yes
zbyk417020424,High,van,Delivered,Yes
exuy523131129,High,van,Delivered,Yes
sqtm450286045,High,van,Delivered,Yes
bqaj634508884,High,van,Delivered,Yes
dmmp119908815,High,van,Delivered,No
lojq488482902,High,van,Delivered,No
uhyq391997681,High,van,Delivered,Yes
xftk326814718,High,van,Delivered,Yes
qiuy817789680,High,van,Delivered,Yes
pgyt519102035,High,van,Delivered,Yes
pujr838903453,High,van,Delivered,Yes
isug830737615,High,van,Delivered,Yes
mevk873975968,High,van,Delivered,Yes
hkej902332178,High,van,Delivered,Yes
frsu078164876,High,van,Delivered,Yes
jbow828636115,High,van,Delivered,Yes
hzvf550637519,High,van,Delivered,Yes
pptv161931085,High,van,Delivered,Yes
ppej396980672,High,van,Delivered,Yes
jrho477870175,High,van,Delivered,Yes
semx001117179,High,van,Delivered,Yes
sozu200605179,High,van,Delivered,Yes
nxkw893997870,High,van,Delivered,Yes
mbqb854396458,High,van,Delivered,Yes
wphi807993068,High,van,Delivered,Yes
wrzu413211805,High,van,Delivered,Yes
kmlj204977311,High,van,Delivered,No
ejsq217046138,High,van,Delivered,Yes
lrds708812627,High,van,Delivered,No
ioih538554468,High,van,Delivered,Yes
bete036087771,High,van,Delivered,Yes
ocnv924293810,High,van,Delivered,No
ufae289501860,High,van,Delivered,Yes
vnih047964175,High,van,Delivered,Yes
cddf063695641,High,van,Delivered,Yes
oyal910271888,High,van,Delivered,Yes
layh729492910,High,van,Delivered,Yes
ymng798718313,High,van,Delivered,Yes
essk207754652,High,van,Delivered,Yes
yrih838332088,High,van,Delivered,Yes
vdmi492416566,High,van,Delivered,Yes
svem176400459,High,van,Delivered,Yes
doon224879164,High,van,Delivered,Yes
ymsk030400198,High,van,Delivered,Yes
hpme076021953,High,van,Delivered,Yes
jwgq604828505,High,van,Delivered,Yes
ianz745498696,High,van,Delivered,Yes
vkha829962812,High,van,Delivered,Yes
enwc770077643,High,van,Delivered,Yes
gngv207202756,High,van,Delivered,Yes
wxew867198992,High,van,Delivered,No
trrb181561381,High,van,Delivered,Yes
jhtk998208672,High,van,Delivered,No
gonx442529661,High,van,Delivered,Yes
gqcg026945779,High,van,Delivered,Yes
dufp775941792,High,van,Delivered,Yes
neva367167678,High,van,Delivered,Yes
kpag818782100,High,van,Delivered,Yes
gedp538037050,High,van,Delivered,Yes
pvan038951763,High,van,Delivered,No
kvwa018084722,High,van,Delivered,Yes
ptkj030172940,High,van,Delivered,No
cezg106088049,High,van,Delivered,No
usxr316097565,High,van,Delivered,Yes
akoz380684866,High,van,Delivered,Yes
nfce969942017,High,van,Delivered,Yes
pjug002688286,High,van,Delivered,Yes
vikg162972879,High,van,Delivered,Yes
maqv741757893,High,van,Delivered,Yes
opbx862587426,High,van,Delivered,Yes
uzkz304464726,High,van,Delivered,Yes
kexo258229392,High,van,Delivered,Yes
clem453437680,High,van,Delivered,Yes
nxpb824181186,High,van,Delivered,Yes
bzxn977256068,High,van,Delivered,Yes
cvdl990253127,High,van,Delivered,Yes
mjzt727796336,High,van,Delivered,Yes
rprm941776983,High,van,Delivered,Yes
qlxd233412275,High,van,Delivered,Yes
eyhw538677164,High,van,Delivered,Yes
funr092965012,High,van,Delivered,Yes
llio867927147,High,van,Delivered,Yes
djix264206361,High,van,Delivered,Yes
oxol182687202,High,van,Delivered,Yes
pnpo275079524,High,van,Delivered,Yes
ufyn357564233,High,van,Delivered,Yes
mqyt408064437,High,van,Delivered,Yes
grun949827686,High,van,Delivered,Yes
pqcp028397646,High,van,Delivered,Yes
lwnn523334605,High,van,Delivered,Yes
kgfl810725335,High,van,Delivered,Yes
iclc215845220,High,van,Delivered,Yes
pxvb549205039,High,van,Delivered,Yes
muho720763592,High,van,Delivered,Yes
sbdg148961210,High,van,Delivered,Yes
lyvf617345919,High,van,Delivered,Yes
mxcg722447955,High,van,Delivered,No
oecn886699205,High,van,Delivered,Yes
dnoo159789919,High,van,Delivered,Yes
nyvm953349270,High,van,Delivered,Yes
lyfj290477839,High,van,Delivered,Yes
rzkn346505836,High,van,Delivered,Yes
etlj814004241,High,van,Delivered,Yes
kxsb919855631,High,van,Delivered,Yes
qhkg170565051,High,van,Delivered,Yes
onpl825857274,High,van,Delivered,Yes
kkhw301173513,High,van,Delivered,Yes
iruw500521972,High,van,Delivered,Yes
fxbq139850567,High,van,Delivered,Yes
uvmv930512740,High,van,Delivered,Yes
ktdx058407184,High,van,Delivered,Yes
urhz950401191,High,van,Delivered,No
xngz344622786,High,van,Delivered,Yes
kfgw936101474,High,van,Delivered,Yes
aybr082208761,High,van,Delivered,Yes
gvky658966212,High,van,Delivered,Yes
qrqb417247451,High,van,Delivered,Yes
vqxo511607668,High,van,Delivered,Yes
mzcl470074616,High,van,Delivered,No
apzw816500736,High,van,Delivered,Yes
vzjl675125937,High,van,Delivered,Yes
hgxd621773551,High,van,Delivered,Yes
xwnw275675300,High,van,Delivered,Yes
mxvm113834046,High,van,Delivered,Yes
byii728520830,High,van,Delivered,Yes
cioy299432831,High,van,Delivered,Yes
shnv655742100,High,van,Delivered,Yes
viqb333243673,High,van,Delivered,Yes
yqxv797113423,High,van,Delivered,No
ruyb280329466,High,van,Delivered,Yes
mitw210337293,High,van,Delivered,Yes
wotf599366328,High,van,Delivered,Yes
rqtl469649268,High,van,Delivered,Yes
njgp155450822,High,van,Delivered,Yes
refh410818329,High,van,Delivered,Yes
kwdb419640562,High,van,Delivered,Yes
frsl659775658,High,van,Delivered,Yes
rbzt855851680,High,van,Delivered,Yes
qaat242029531,High,van,Delivered,Yes
utsv027796309,High,van,Delivered,Yes
xekn033657822,High,van,Delivered,Yes
mvyd490228119,High,van,Delivered,Yes
qcqi772306643,High,van,Delivered,Yes
wnpp722539183,High,van,Delivered,Yes
jppa472683579,High,van,Delivered,Yes
ppxj725379040,High,van,Delivered,Yes
tehh524032165,High,van,Delivered,Yes
pfeo478603414,High,van,Delivered,Yes
pnum098205462,High,van,Delivered,Yes
qfoi469142169,High,van,Delivered,Yes
vjjp354432041,High,van,Delivered,Yes
sbon911363608,High,van,Delivered,Yes
yjcu578829902,High,van,Delivered,Yes
wdwy749028166,High,van,Delivered,Yes
dvop930848829,High,van,Delivered,Yes
xifq754454483,High,van,Delivered,Yes
ofve687656755,High,van,Delivered,Yes
cdaq777399914,High,van,Delivered,Yes
oeov748943310,High,van,Delivered,Yes
hhqz133129850,High,van,Delivered,Yes
xzli596164060,High,van,Delivered,Yes
gxzt429483765,High,van,Delivered,Yes
gxyc978944836,High,van,Delivered,Yes
pftw443642329,High,van,Delivered,Yes
vlzn491770976,High,van,Delivered,Yes
shie458425500,High,van,Delivered,No
tpvi838965034,High,van,Delivered,Yes
hgch149561621,High,van,Delivered,Yes
ztlp034630218,High,van,Delivered,Yes
oftl814541880,High,van,Delivered,Yes
xrkl760915751,High,van,Delivered,Yes
wjpk251116710,High,van,Delivered,No
ymja443550626,High,van,Delivered,Yes
fxhe535112204,High,van,Delivered,Yes
qmzk801359166,High,van,Delivered,Yes
ctmw261279101,High,van,Delivered,No
rmeg912705267,High,van,Delivered,Yes
qdbl515347652,High,van,Delivered,Yes
rdfj079101370,High,van,Delivered,No
ksev165764370,High,van,Delivered,Yes
dmfu023290610,High,van,Delivered,Yes
sfvp160404891,High,van,Delivered,Yes
zrfb196199495,High,van,Delivered,No
rolf775082560,High,van,Delivered,Yes
ytul609480135,High,van,Delivered,Yes
nqro604328231,High,van,Delivered,Yes
aazn737952952,High,van,Delivered,Yes
ecdj272605091,High,van,Delivered,Yes
twvb324939360,High,van,Delivered,Yes
tnwb220497997,High,van,Delivered,Yes
wync788461269,High,van,Delivered,Yes
yvdy289011095,High,van,Delivered,Yes
esjb872223468,High,van,Delivered,Yes
nzvd906925631,High,van,Delivered,No
bsqk265680919,High,van,Delivered,Yes
wmer117649955,High,van,Delivered,Yes
wyve798721282,High,van,Delivered,Yes
efeg240565729,High,van,Delivered,Yes
zotm397801844,High,van,Delivered,Yes
ppqj828384088,High,van,Delivered,Yes
gtqm466367978,High,van,Delivered,Yes
tmsa971752606,High,van,Delivered,Yes
mrdg183916741,High,van,Delivered,Yes
wxpi352725051,High,van,Delivered,Yes
xsuc749889780,High,van,Delivered,Yes
gtba871485612,High,van,Delivered,Yes
kjed097017426,High,van,Delivered,Yes
